0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
906.0,2322.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
985.0,2980.0,,,,,,,,,,,,,,
869.0,2465.0,,,,,,,,,,,,,,
1516.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
63.0,376.0,1614.0,1799.0,2479.0,2498.0,2544.0,,,,,,,,,
2506.0,,,,,,,,,,,,,,,
1868.0,1961.0,,,,,,,,,,,,,,
212.0,263.0,292.0,422.0,511.0,547.0,961.0,1158.0,1640.0,2070.0,2233.0,2835.0,2935.0,,,
1326.0,1739.0,,,,,,,,,,,,,,
60.0,153.0,964.0,2332.0,2654.0,2655.0,,,,,,,,,,
1440.0,,,,,,,,,,,,,,,
374.0,422.0,874.0,1331.0,1344.0,1387.0,1598.0,1749.0,2090.0,2180.0,2337.0,2571.0,2586.0,2682.0,,
,,,,,,,,,,,,,,,
1426.0,,,,,,,,,,,,,,,
218.0,807.0,2337.0,,,,,,,,,,,,,
2923.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
44.0,640.0,1459.0,1461.0,2361.0,2715.0,,,,,,,,,,
697.0,2263.0,2980.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
14.0,392.0,414.0,,,,,,,,,,,,,
1923.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
828.0,,,,,,,,,,,,,,,
936.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2270.0,,,,,,,,,,,,,,,
869.0,2240.0,2344.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
13.0,374.0,910.0,1031.0,1247.0,1954.0,2490.0,,,,,,,,,
43.0,55.0,679.0,760.0,931.0,1090.0,1123.0,1222.0,1599.0,1756.0,1852.0,2695.0,2897.0,,,
,,,,,,,,,,,,,,,
1442.0,,,,,,,,,,,,,,,
430.0,705.0,1090.0,1487.0,1700.0,1768.0,2293.0,2369.0,2773.0,,,,,,,
608.0,783.0,2730.0,2760.0,,,,,,,,,,,,
1381.0,2033.0,2664.0,,,,,,,,,,,,,
188.0,391.0,2980.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2695.0,,,,,,,,,,,,,,,
865.0,1462.0,1551.0,1686.0,1741.0,2198.0,,,,,,,,,,
,,,,,,,,,,,,,,,
478.0,910.0,1010.0,,,,,,,,,,,,,
545.0,783.0,866.0,1485.0,2411.0,2554.0,,,,,,,,,,
,,,,,,,,,,,,,,,
422.0,1067.0,1499.0,2779.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
529.0,1053.0,1804.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1525.0,1671.0,2121.0,,,,,,,,,,,,,
14.0,2715.0,,,,,,,,,,,,,,
40.0,1237.0,1516.0,2216.0,2424.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
2067.0,,,,,,,,,,,,,,,
370.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2377.0,2980.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1935.0,2377.0,2520.0,,,,,,,,,,,,,
53.0,338.0,585.0,1273.0,1915.0,2508.0,,,,,,,,,,
,,,,,,,,,,,,,,,
706.0,1887.0,,,,,,,,,,,,,,
200.0,503.0,884.0,1182.0,2934.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
2705.0,,,,,,,,,,,,,,,
1755.0,2497.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
351.0,2638.0,,,,,,,,,,,,,,
64.0,648.0,1514.0,1846.0,2146.0,2358.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
655.0,1037.0,1092.0,1429.0,1589.0,2522.0,2856.0,,,,,,,,,
,,,,,,,,,,,,,,,
341.0,1828.0,,,,,,,,,,,,,,
190.0,254.0,1254.0,1567.0,2228.0,2427.0,2802.0,,,,,,,,,
331.0,792.0,,,,,,,,,,,,,,
1369.0,2456.0,2577.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1780.0,2272.0,2714.0,,,,,,,,,,,,,
736.0,,,,,,,,,,,,,,,
324.0,1219.0,1828.0,2856.0,,,,,,,,,,,,
1439.0,2045.0,,,,,,,,,,,,,,
1065.0,2213.0,,,,,,,,,,,,,,
1324.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
593.0,1286.0,1486.0,1656.0,2235.0,,,,,,,,,,,
290.0,1619.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1875.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
558.0,2001.0,2123.0,2192.0,2387.0,2698.0,2858.0,,,,,,,,,
,,,,,,,,,,,,,,,
654.0,1263.0,,,,,,,,,,,,,,
1567.0,1743.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
22.0,1794.0,1833.0,2152.0,,,,,,,,,,,,
1440.0,,,,,,,,,,,,,,,
1526.0,1980.0,2153.0,2714.0,,,,,,,,,,,,
556.0,1930.0,2371.0,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,,,
290.0,1315.0,,,,,,,,,,,,,,
884.0,1014.0,1020.0,1349.0,1356.0,2348.0,2562.0,,,,,,,,,
,,,,,,,,,,,,,,,
1662.0,2305.0,2610.0,2893.0,,,,,,,,,,,,
1828.0,,,,,,,,,,,,,,,
1088.0,2422.0,2456.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2300.0,,,,,,,,,,,,,,,
1383.0,,,,,,,,,,,,,,,
1305.0,2902.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
698.0,909.0,2577.0,2921.0,,,,,,,,,,,,
15.0,,,,,,,,,,,,,,,
186.0,189.0,262.0,290.0,602.0,1886.0,2020.0,2060.0,2586.0,2867.0,2877.0,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2268.0,,,,,,,,,,,,,,,
730.0,1001.0,1088.0,1178.0,2498.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1018.0,2259.0,,,,,,,,,,,,,,
1613.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
304.0,747.0,1989.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
808.0,993.0,1284.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
159.0,1775.0,2344.0,2408.0,2506.0,,,,,,,,,,,
2235.0,,,,,,,,,,,,,,,
1727.0,2639.0,2952.0,,,,,,,,,,,,,
697.0,,,,,,,,,,,,,,,
703.0,1230.0,1522.0,2499.0,2574.0,2618.0,2815.0,,,,,,,,,
1011.0,1807.0,2682.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
669.0,1129.0,1407.0,1783.0,,,,,,,,,,,,
1273.0,,,,,,,,,,,,,,,
1319.0,2490.0,2732.0,,,,,,,,,,,,,
1755.0,,,,,,,,,,,,,,,
191.0,915.0,1584.0,1872.0,1961.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2815.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
869.0,1814.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
680.0,826.0,1230.0,2036.0,2456.0,2864.0,,,,,,,,,,
,,,,,,,,,,,,,,,
2300.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
996.0,,,,,,,,,,,,,,,
518.0,989.0,2277.0,2498.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
17.0,438.0,1586.0,1668.0,1762.0,1993.0,,,,,,,,,,
805.0,2056.0,2625.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2506.0,,,,,,,,,,,,,,,
822.0,915.0,2791.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
63.0,1157.0,2179.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1507.0,2683.0,,,,,,,,,,,,,,
1324.0,2047.0,2259.0,,,,,,,,,,,,,
635.0,1749.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1514.0,2456.0,2477.0,,,,,,,,,,,,,
254.0,1253.0,1366.0,1606.0,,,,,,,,,,,,
611.0,1990.0,2437.0,,,,,,,,,,,,,
1895.0,2610.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
385.0,604.0,1546.0,2658.0,,,,,,,,,,,,
112.0,198.0,404.0,545.0,1124.0,1811.0,2906.0,,,,,,,,,
,,,,,,,,,,,,,,,
370.0,777.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
672.0,1311.0,2073.0,2533.0,,,,,,,,,,,,
47.0,478.0,1989.0,2083.0,2760.0,,,,,,,,,,,
1993.0,2388.0,,,,,,,,,,,,,,
1612.0,,,,,,,,,,,,,,,
1277.0,1303.0,2180.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1612.0,,,,,,,,,,,,,,,
375.0,509.0,1462.0,1534.0,1722.0,1868.0,2079.0,2571.0,,,,,,,,
2568.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
737.0,1829.0,2144.0,2577.0,2736.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
777.0,1561.0,1570.0,1600.0,1950.0,2463.0,2466.0,,,,,,,,,
,,,,,,,,,,,,,,,
191.0,1394.0,2181.0,,,,,,,,,,,,,
343.0,1110.0,1589.0,2242.0,,,,,,,,,,,,
12.0,876.0,1533.0,2138.0,2149.0,2224.0,2535.0,2682.0,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
750.0,1247.0,1557.0,2084.0,,,,,,,,,,,,
302.0,1772.0,,,,,,,,,,,,,,
1147.0,2166.0,2779.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
501.0,547.0,713.0,753.0,1854.0,2544.0,2587.0,2803.0,2943.0,,,,,,,
160.0,338.0,585.0,1552.0,,,,,,,,,,,,
390.0,833.0,,,,,,,,,,,,,,
539.0,1054.0,1247.0,1358.0,1490.0,1965.0,2076.0,2364.0,2726.0,,,,,,,
,,,,,,,,,,,,,,,
1086.0,1157.0,1557.0,1608.0,1747.0,1926.0,2101.0,2624.0,2671.0,,,,,,,
1591.0,2067.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
415.0,1105.0,1110.0,1594.0,2673.0,,,,,,,,,,,
51.0,1707.0,1993.0,2444.0,,,,,,,,,,,,
486.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
649.0,,,,,,,,,,,,,,,
149.0,1359.0,1435.0,1702.0,2360.0,2544.0,,,,,,,,,,
,,,,,,,,,,,,,,,
829.0,2232.0,2358.0,,,,,,,,,,,,,
348.0,372.0,461.0,785.0,1076.0,1102.0,2134.0,2763.0,,,,,,,,
,,,,,,,,,,,,,,,
1461.0,2160.0,,,,,,,,,,,,,,
533.0,2623.0,2764.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
149.0,404.0,773.0,2568.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2967.0,,,,,,,,,,,,,,,
1140.0,1994.0,2797.0,2980.0,,,,,,,,,,,,
1054.0,1842.0,2270.0,,,,,,,,,,,,,
604.0,1545.0,2240.0,2412.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
30.0,198.0,318.0,1197.0,1332.0,1352.0,1387.0,1461.0,2037.0,2074.0,2192.0,2593.0,,,,
784.0,1063.0,1743.0,,,,,,,,,,,,,
1175.0,2590.0,,,,,,,,,,,,,,
649.0,956.0,1881.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
808.0,1647.0,2205.0,,,,,,,,,,,,,
338.0,,,,,,,,,,,,,,,
1039.0,1085.0,1105.0,1743.0,2030.0,2204.0,2498.0,2719.0,2760.0,,,,,,,
828.0,1134.0,1210.0,1219.0,1772.0,2409.0,2884.0,,,,,,,,,
,,,,,,,,,,,,,,,
385.0,666.0,691.0,759.0,1067.0,2261.0,2858.0,,,,,,,,,
54.0,808.0,1640.0,,,,,,,,,,,,,
487.0,896.0,1234.0,1491.0,1567.0,1685.0,2902.0,,,,,,,,,
218.0,433.0,1348.0,1687.0,2516.0,,,,,,,,,,,
1440.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
13.0,597.0,886.0,1237.0,1494.0,1960.0,2276.0,2876.0,,,,,,,,
1888.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
108.0,376.0,1316.0,1336.0,1461.0,1658.0,1772.0,2373.0,2718.0,2766.0,2791.0,,,,,
533.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
297.0,869.0,1029.0,1300.0,1369.0,1960.0,2813.0,,,,,,,,,
53.0,64.0,163.0,364.0,1256.0,1921.0,2147.0,,,,,,,,,
1455.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
805.0,1255.0,2327.0,,,,,,,,,,,,,
1018.0,1915.0,2049.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
597.0,1413.0,,,,,,,,,,,,,,
1720.0,2504.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
478.0,809.0,1804.0,1982.0,2118.0,2516.0,2564.0,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
242.0,1583.0,2131.0,2719.0,,,,,,,,,,,,
445.0,480.0,748.0,811.0,1392.0,1472.0,1828.0,2114.0,2313.0,2381.0,,,,,,
290.0,688.0,,,,,,,,,,,,,,
829.0,1088.0,1364.0,2491.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2638.0,,,,,,,,,,,,,,,
410.0,1594.0,2791.0,2828.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
338.0,1371.0,2773.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
853.0,2456.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2033.0,,,,,,,,,,,,,,,
910.0,,,,,,,,,,,,,,,
1054.0,1337.0,2300.0,2453.0,2873.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2590.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
324.0,910.0,,,,,,,,,,,,,,
1491.0,2815.0,,,,,,,,,,,,,,
10.0,61.0,185.0,292.0,1349.0,1871.0,2424.0,,,,,,,,,
1567.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1.0,134.0,405.0,707.0,1140.0,1606.0,1640.0,2726.0,2796.0,,,,,,,
,,,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,,,
2967.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2045.0,,,,,,,,,,,,,,,
1251.0,,,,,,,,,,,,,,,
332.0,860.0,1252.0,1300.0,1514.0,2114.0,2556.0,2571.0,2947.0,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
550.0,781.0,1388.0,2244.0,2718.0,,,,,,,,,,,
649.0,,,,,,,,,,,,,,,
1499.0,,,,,,,,,,,,,,,
306.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
757.0,1139.0,1251.0,1405.0,2109.0,2342.0,2378.0,2554.0,2825.0,,,,,,,
321.0,1258.0,1418.0,1762.0,2004.0,,,,,,,,,,,
107.0,612.0,1187.0,1919.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
650.0,2179.0,,,,,,,,,,,,,,
340.0,661.0,688.0,1316.0,2877.0,,,,,,,,,,,
1178.0,,,,,,,,,,,,,,,
1282.0,2902.0,,,,,,,,,,,,,,
260.0,1146.0,2999.0,,,,,,,,,,,,,
2582.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
66.0,170.0,414.0,555.0,784.0,1397.0,2064.0,,,,,,,,,
1584.0,,,,,,,,,,,,,,,
996.0,1930.0,2452.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
257.0,309.0,459.0,1305.0,1584.0,1663.0,2639.0,,,,,,,,,
937.0,2433.0,2859.0,,,,,,,,,,,,,
1405.0,1839.0,2544.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
141.0,,,,,,,,,,,,,,,
338.0,,,,,,,,,,,,,,,
670.0,876.0,1961.0,,,,,,,,,,,,,
19.0,376.0,638.0,2306.0,2351.0,2931.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1725.0,1736.0,2653.0,,,,,,,,,,,,,
1440.0,,,,,,,,,,,,,,,
415.0,1569.0,1887.0,,,,,,,,,,,,,
338.0,2127.0,2412.0,,,,,,,,,,,,,
64.0,232.0,303.0,1643.0,2056.0,2188.0,2497.0,2603.0,2917.0,,,,,,,
815.0,1878.0,2121.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
257.0,1499.0,1760.0,2660.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
61.0,719.0,2240.0,2906.0,,,,,,,,,,,,
62.0,279.0,529.0,681.0,1351.0,1620.0,1640.0,1687.0,2044.0,2203.0,2244.0,2377.0,2562.0,2586.0,2915.0,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
103.0,,,,,,,,,,,,,,,
1587.0,1753.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
37.0,1219.0,2851.0,,,,,,,,,,,,,
83.0,1650.0,2063.0,2064.0,2188.0,2506.0,2720.0,,,,,,,,,
,,,,,,,,,,,,,,,
883.0,937.0,1975.0,2582.0,,,,,,,,,,,,
2495.0,,,,,,,,,,,,,,,
13.0,312.0,,,,,,,,,,,,,,
423.0,1286.0,2382.0,2852.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1178.0,2341.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
408.0,560.0,1097.0,1718.0,2165.0,2522.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
171.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
869.0,2366.0,,,,,,,,,,,,,,
1273.0,1616.0,,,,,,,,,,,,,,
584.0,695.0,2134.0,2931.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
422.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1067.0,1372.0,,,,,,,,,,,,,,
153.0,191.0,304.0,1349.0,1644.0,2063.0,2533.0,2864.0,,,,,,,,
364.0,649.0,1772.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
54.0,1157.0,1175.0,1584.0,2442.0,2762.0,2820.0,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
162.0,370.0,808.0,927.0,1357.0,1677.0,1872.0,,,,,,,,,
2506.0,,,,,,,,,,,,,,,
103.0,159.0,1037.0,1139.0,1640.0,1937.0,2387.0,2824.0,,,,,,,,
266.0,813.0,1456.0,1530.0,2586.0,,,,,,,,,,,
410.0,519.0,814.0,966.0,1921.0,2276.0,2323.0,,,,,,,,,
,,,,,,,,,,,,,,,
2760.0,,,,,,,,,,,,,,,
269.0,1202.0,1211.0,1657.0,2665.0,2794.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1663.0,,,,,,,,,,,,,,,
135.0,993.0,1037.0,2016.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1583.0,2791.0,,,,,,,,,,,,,,
74.0,438.0,639.0,2631.0,,,,,,,,,,,,
191.0,269.0,1246.0,2277.0,2805.0,,,,,,,,,,,
176.0,1319.0,1591.0,1644.0,1685.0,1954.0,2038.0,2214.0,2558.0,2564.0,2791.0,,,,,
,,,,,,,,,,,,,,,
1105.0,2428.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
8.0,1091.0,1889.0,2342.0,2489.0,,,,,,,,,,,
1201.0,1366.0,,,,,,,,,,,,,,
644.0,,,,,,,,,,,,,,,
1725.0,2344.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
556.0,976.0,1526.0,1915.0,,,,,,,,,,,,
290.0,833.0,2033.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
66.0,284.0,500.0,519.0,1240.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
925.0,2412.0,,,,,,,,,,,,,,
228.0,822.0,2688.0,2801.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1175.0,,,,,,,,,,,,,,,
135.0,2590.0,2993.0,,,,,,,,,,,,,
242.0,264.0,1457.0,1768.0,2941.0,,,,,,,,,,,
54.0,267.0,1485.0,1575.0,1687.0,2683.0,2928.0,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
529.0,613.0,1175.0,1485.0,2233.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
2695.0,,,,,,,,,,,,,,,
989.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
306.0,2344.0,2405.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
121.0,1451.0,2327.0,2719.0,2816.0,,,,,,,,,,,
338.0,1127.0,1286.0,1980.0,,,,,,,,,,,,
1416.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1129.0,1514.0,1526.0,2044.0,2730.0,,,,,,,,,,,
247.0,2574.0,2963.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1145.0,2586.0,,,,,,,,,,,,,,
1287.0,2682.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
263.0,2228.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
364.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
422.0,2447.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
828.0,1673.0,2457.0,2709.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1140.0,,,,,,,,,,,,,,,
367.0,1760.0,1811.0,1868.0,,,,,,,,,,,,
1551.0,2424.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
444.0,2253.0,2401.0,,,,,,,,,,,,,
828.0,1123.0,,,,,,,,,,,,,,
341.0,2079.0,,,,,,,,,,,,,,
397.0,1144.0,1388.0,1711.0,2480.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
547.0,763.0,1140.0,1418.0,1961.0,,,,,,,,,,,
1776.0,2272.0,2726.0,,,,,,,,,,,,,
1053.0,1671.0,2433.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1755.0,2820.0,2943.0,,,,,,,,,,,,,
1888.0,,,,,,,,,,,,,,,
1397.0,,,,,,,,,,,,,,,
439.0,1514.0,1743.0,,,,,,,,,,,,,
1.0,604.0,1247.0,2272.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
697.0,2705.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
571.0,584.0,792.0,883.0,1086.0,2348.0,,,,,,,,,,
2112.0,2313.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2988.0,,,,,,,,,,,,,,,
47.0,640.0,1062.0,1311.0,1530.0,1687.0,1878.0,2335.0,,,,,,,,
,,,,,,,,,,,,,,,
159.0,390.0,488.0,608.0,2240.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
1619.0,,,,,,,,,,,,,,,
13.0,509.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
47.0,649.0,1066.0,1636.0,1827.0,1868.0,,,,,,,,,,
,,,,,,,,,,,,,,,
511.0,614.0,1302.0,1430.0,1456.0,1638.0,2499.0,2595.0,2631.0,,,,,,,
302.0,638.0,1421.0,2117.0,2684.0,2904.0,,,,,,,,,,
1332.0,1355.0,1587.0,2277.0,2891.0,,,,,,,,,,,
1881.0,,,,,,,,,,,,,,,
185.0,1798.0,2224.0,2465.0,2508.0,2692.0,,,,,,,,,,
529.0,549.0,899.0,2261.0,2574.0,2671.0,2796.0,,,,,,,,,
,,,,,,,,,,,,,,,
253.0,432.0,2277.0,2613.0,,,,,,,,,,,,
867.0,1564.0,1799.0,2813.0,2947.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
61.0,641.0,656.0,1014.0,2048.0,2272.0,,,,,,,,,,
,,,,,,,,,,,,,,,
892.0,1499.0,,,,,,,,,,,,,,
372.0,989.0,1189.0,1472.0,1694.0,2002.0,2840.0,,,,,,,,,
1485.0,2859.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
119.0,1339.0,1439.0,1751.0,2205.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
218.0,738.0,992.0,2108.0,2935.0,,,,,,,,,,,
297.0,378.0,1070.0,1111.0,1217.0,1715.0,1741.0,1780.0,2060.0,2494.0,2663.0,2845.0,,,,
1175.0,,,,,,,,,,,,,,,
1827.0,1952.0,2348.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
85.0,989.0,1151.0,1210.0,1796.0,2584.0,,,,,,,,,,
951.0,1157.0,2253.0,2653.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2235.0,2322.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1989.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
923.0,1041.0,1091.0,1581.0,1707.0,,,,,,,,,,,
1805.0,1926.0,,,,,,,,,,,,,,
106.0,941.0,1567.0,2383.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
465.0,801.0,1406.0,1747.0,2448.0,2660.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
634.0,1186.0,1485.0,2494.0,,,,,,,,,,,,
324.0,,,,,,,,,,,,,,,
21.0,304.0,359.0,1580.0,1804.0,2480.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
